Track_id,Gene_Name,Locus,Strand,Gene_Type,Metric,Dataset,GDM001,GDM002,GDM003,GDM004,NEG001,NEG002,NEG003,NEG004
ENSG00000123545.5_2,NDUFAF4,chr6:97337189-97345757,-,protein_coding,FPKM,GSE158626,2.271421278,2.007186688,2.758342755,2.359421668,3.525157552,4.227363325,2.957736682,3.306509966
ENSG00000123552.17_2,USP45,chr6:99880255-99969604,-,protein_coding,FPKM,GSE158627,1.362724862,1.070763843,1.458373558,1.314175542,1.456805922,1.228406038,1.509309143,1.371747346
ENSG00000123562.16_3,MORF4L2,chrX:102930424-102943086,-,protein_coding,FPKM,GSE158628,58.01242403,54.50879342,98.72375517,62.54896883,58.03770644,60.98558683,57.8222451,52.40201962
ENSG00000123572.16_3,NRK,chrX:105066536-105202602,+,protein_coding,FPKM,GSE158629,24.44559382,23.94609335,19.9147686,26.76387524,26.83019505,20.3560949,15.72975979,19.10874275
ENSG00000123575.8_2,FAM199X,chrX:103411301-103440583,+,protein_coding,FPKM,GSE158630,6.674918279,6.607374292,6.847913668,6.181371575,6.506463216,6.923384,7.444179417,6.625065564
ENSG00000123584.7,MAGEA9B,chrX:148663309-148669116,-,protein_coding,FPKM,GSE158631,0,0.745227,0.297175,0.368356,0.157531,1.239824,0.410749,0.268956
ENSG00000123595.7_3,RAB9A,chrX:13707244-13728625,+,protein_coding,FPKM,GSE158632,10.51989629,7.904808693,6.167004226,9.175391236,10.7320335,10.74303841,10.6941725,9.506120291
ENSG00000123600.19_3,METTL8,chr2:172173915-172291312,-,protein_coding,FPKM,GSE158633,0.570546639,0.653665765,0.703078211,0.526666086,0.252463152,0.503589766,0.621207256,0.423703624
ENSG00000123607.14_2,TTC21B,chr2:166713985-166810353,-,protein_coding,FPKM,GSE158634,2.015311853,1.935315224,1.783346279,1.969018997,2.17281306,1.742733421,2.15987361,2.146630641
ENSG00000123609.10_3,NMI,chr2:152126979-152146571,-,protein_coding,FPKM,GSE158635,5.94431987,5.742499749,6.61142506,8.497414832,9.992106326,7.965402739,6.228183415,5.685512378
ENSG00000123636.17_3,BAZ2B,chr2:160175490-160473203,-,protein_coding,FPKM,GSE158636,5.781132185,6.361612973,4.80143751,5.169199807,6.953634116,4.468402295,5.97926444,4.953609445
ENSG00000123643.12_3,SLC36A1,chr5:150816607-150871942,+,protein_coding,FPKM,GSE158637,0.986796823,0.632068699,1.878195926,1.010055964,0.687970472,1.288983276,1.095425829,0.920196058
ENSG00000123684.12_2,LPGAT1,chr1:211916799-212004114,-,protein_coding,FPKM,GSE158638,4.123933724,3.040862735,3.431223716,2.987524945,3.692299954,4.160992091,1.423995952,0.736509514
ENSG00000123685.8_2,BATF3,chr1:212859760-212873327,-,protein_coding,FPKM,GSE158639,0.658800707,0.424213053,0.72328191,0.46228454,1.055223066,0.550165361,1.111919562,0.855298358
ENSG00000123689.5_2,G0S2,chr1:209848765-209849733,+,protein_coding,FPKM,GSE158640,2.503782,1.541103,4.133268,1.479263,11.098874,8.904277,3.583002,4.031071
ENSG00000123700.4_3,KCNJ2,chr17:68164814-68176189,+,protein_coding,FPKM,GSE158641,5.205605765,3.076991643,3.747438066,4.651178647,1.405803748,3.781122537,6.639168536,1.873988295
ENSG00000123728.9_2,RAP2C,chrX:131337052-131353508,-,protein_coding,FPKM,GSE158642,19.95445042,15.98476134,16.69741198,17.15009502,16.21636885,13.58383146,15.92377329,16.09938862
ENSG00000123737.12_3,EXOSC9,chr4:122722472-122738176,+,protein_coding,FPKM,GSE158643,3.701381686,3.190054198,4.59656056,4.129589393,7.584602222,5.66908558,5.296401682,6.319133936
ENSG00000123739.10_2,PLA2G12A,chr4:110631145-110651233,-,protein_coding,FPKM,GSE158644,7.395094938,8.204862756,4.374102679,6.642184772,6.351294422,6.364245784,6.285169999,7.044522744
ENSG00000123810.7_2,B9D2,chr19:41860326-41870078,-,protein_coding,FPKM,GSE158645,1.927382924,3.975319736,2.134594253,3.026944594,0.967710274,1.636077387,2.410331409,2.164677925
ENSG00000123815.11_3,COQ8B,chr19:41197434-41224112,-,protein_coding,FPKM,GSE158646,1.938387857,1.531117721,1.606000111,1.771691929,2.246223767,1.462655879,1.569946193,1.68738883
ENSG00000123836.14_3,PFKFB2,chr1:207207711-207254369,+,protein_coding,FPKM,GSE158647,0.748545467,0.514372575,0.898999747,0.459781235,0.821905376,0.673165913,0.876941696,0.680788693
ENSG00000123843.12_3,C4BPB,chr1:207262187-207273338,+,protein_coding,FPKM,GSE158648,1.268340825,0.587802817,1.451244641,0.621225251,2.768833992,2.50379328,2.396088511,1.796146812
ENSG00000123892.11_3,RAB38,chr11:87846410-87908635,-,protein_coding,FPKM,GSE158649,4.95087,3.648509,3.507013,3.940966,6.57248,5.804225872,4.913373,4.579973
ENSG00000123908.11_3,AGO2,chr8:141530255-141645718,-,protein_coding,FPKM,GSE158650,6.731568562,8.234881748,5.917195415,7.3654218,1.945655181,4.974574688,6.231460433,7.597292259
ENSG00000123933.16_3,MXD4,chr4:2249159-2264021,-,protein_coding,FPKM,GSE158651,10.09473159,8.780007865,9.702483052,9.574422256,11.04350418,9.356792921,9.489080704,9.055609692
ENSG00000123975.4_2,CKS2,chr9:91926113-91931618,+,protein_coding,FPKM,GSE158652,15.672442,18.810499,15.311285,19.75806,19.5522,20.548492,15.15677,13.411947
ENSG00000123983.13_2,ACSL3,chr2:223725652-223809357,+,protein_coding,FPKM,GSE158653,8.109589295,7.936222602,9.464169811,8.882333968,9.46983492,10.2313796,10.76071912,10.06815352
ENSG00000123989.13_2,CHPF,chr2:220403669-220408509,-,protein_coding,FPKM,GSE158654,74.90319085,85.37174382,80.21009658,57.72162916,56.6013906,51.2321921,66.96352591,51.51414119
ENSG00000123992.18_2,DNPEP,chr2:220238268-220264744,-,protein_coding,FPKM,GSE158655,8.349056431,6.715104018,7.296738311,7.07451312,7.755219828,7.413415408,8.296189463,7.312998578
ENSG00000123999.4_2,INHA,chr2:220433884-220440435,+,protein_coding,FPKM,GSE158656,16.81254432,54.38432079,52.67777423,40.17504576,16.87890303,16.06790751,46.01296643,22.17649072
ENSG00000124006.14_2,OBSL1,chr2:220415451-220436581,-,protein_coding,FPKM,GSE158657,15.62376011,14.24752719,15.5135894,14.28901369,15.46066822,11.69694379,9.016727473,11.58662823
ENSG00000124019.9_2,FAM124B,chr2:225243415-225266802,-,protein_coding,FPKM,GSE158658,2.810957995,4.892644204,5.722139803,1.66927593,2.749434247,1.494771142,5.025764776,2.296239561
ENSG00000124067.16_3,SLC12A4,chr16:67977377-68003504,-,protein_coding,FPKM,GSE158659,13.76693981,12.30736503,9.314080618,11.23669796,11.1237788,12.54797701,9.138251323,11.59673926
ENSG00000124074.11_2,ENKD1,chr16:67696848-67701168,-,protein_coding,FPKM,GSE158660,3.806915515,3.485767297,4.388091344,4.274698317,5.297177949,3.917328268,3.588229379,3.525713053
ENSG00000124098.9_2,FAM210B,chr20:54933971-54943719,+,protein_coding,FPKM,GSE158661,12.1927276,17.28473678,10.55841563,10.66584745,18.4587476,13.14910008,16.71007577,9.128990057
ENSG00000124104.18_2,SNX21,chr20:44462449-44471914,+,protein_coding,FPKM,GSE158662,1.464809481,1.280650449,2.841801291,1.746382732,2.262685458,1.876047361,1.581487231,0.896261043
ENSG00000124107.5_2,SLPI,chr20:43880880-43883205,-,protein_coding,FPKM,GSE158663,0.460046,0.536146,9.175475,3.503345,0,0.263144,0.781235,0.317682
ENSG00000124120.10_2,TTPAL,chr20:43104526-43123244,+,protein_coding,FPKM,GSE158664,1.352841344,1.516259693,0.375025871,1.642795577,1.406808904,0.257397781,0.303905503,0.713244071
ENSG00000124126.13_3,PREX1,chr20:47240790-47444420,-,protein_coding,FPKM,GSE158665,4.119778704,3.249584675,4.458279489,3.972291987,4.049976005,4.104148423,3.813878146,3.585437495
ENSG00000124145.6_3,SDC4,chr20:43953928-43977064,-,protein_coding,FPKM,GSE158666,38.9692,29.410355,38.24609,32.82402,30.680756,29.383396,38.689491,29.686111
ENSG00000124151.18_3,NCOA3,chr20:46130646-46285621,+,protein_coding,FPKM,GSE158667,15.22872635,13.93323962,8.884284588,12.95507119,8.045537926,10.45332637,10.88334828,12.27996497
ENSG00000124155.17_4,PIGT,chr20:44044707-44085574,+,protein_coding,FPKM,GSE158668,2.498992579,2.45712178,2.998638628,2.415085086,2.244247551,2.475211446,2.119390647,2.293186243
ENSG00000124160.11_2,NCOA5,chr20:44689624-44718591,-,protein_coding,FPKM,GSE158669,13.83217241,12.67216113,13.71871421,13.42859739,13.97020072,13.67782321,11.86393071,13.21039171
ENSG00000124164.15_2,VAPB,chr20:56964178-57026157,+,protein_coding,FPKM,GSE158670,3.471180353,1.797086786,1.526220073,6.15753343,1.211897538,1.543977704,1.628209421,5.532363823
ENSG00000124171.8_2,PARD6B,chr20:49348081-49373332,+,protein_coding,FPKM,GSE158671,8.135688388,8.275264307,8.127201234,9.099734585,9.074854454,7.274538762,8.084375824,7.668811797
ENSG00000124172.9_2,ATP5E,chr20:57600522-57607437,-,protein_coding,FPKM,GSE158672,13.49278204,14.22484949,17.31073526,14.30740837,22.42345995,17.41282168,17.51243029,16.86304142
ENSG00000124177.14_3,CHD6,chr20:40030741-40247133,-,protein_coding,FPKM,GSE158673,3.166100712,2.760611821,3.284786765,2.452760878,3.501243566,3.016327782,2.970132604,2.209826447
ENSG00000124181.14_3,PLCG1,chr20:39765600-39825441,+,protein_coding,FPKM,GSE158674,2.999080361,1.894362953,4.061743878,3.25082961,5.085635492,3.785965816,5.200697544,3.443523388
ENSG00000124191.17_2,TOX2,chr20:42543504-42698256,+,protein_coding,FPKM,GSE158675,0.595504031,0.263335352,0.408006536,0.668559982,1.043443458,0.697412254,1.040627322,0.429268064
ENSG00000124193.14_2,SRSF6,chr20:42086568-42092887,+,protein_coding,FPKM,GSE158676,50.37007762,41.66496458,46.56682918,43.85537996,75.01932241,48.58714943,43.66436601,41.68531466
ENSG00000124198.8_2,ARFGEF2,chr20:47538427-47653230,+,protein_coding,FPKM,GSE158677,11.33124986,10.9042329,8.884686205,9.984233352,7.870601512,8.493322184,8.450944805,9.920236026
ENSG00000124201.14_2,ZNFX1,chr20:47854483-47894963,-,protein_coding,FPKM,GSE158678,4.995829822,4.825439988,5.331895299,4.70861482,5.099825837,4.990831499,6.303371957,4.776683488
ENSG00000124207.16_2,CSE1L,chr20:47662783-47713497,+,protein_coding,FPKM,GSE158679,29.03349252,31.55725073,24.70706729,24.81477153,26.22085079,30.23768571,25.86463774,27.24445531
ENSG00000124208.16_3,TMEM189-UBE2V1,chr20:48697661-48770174,-,protein_coding,FPKM,GSE158680,32.317181,14.713861,11.16153,9.557501,16.093973,7.924035,8.763601,7.73443
ENSG00000124209.3_2,RAB22A,chr20:56884752-56942563,+,protein_coding,FPKM,GSE158681,5.108998738,4.840996998,5.034633047,5.510969545,4.781772786,4.503808866,5.046180911,4.976346071
ENSG00000124214.19_3,STAU1,chr20:47729876-47804904,-,protein_coding,FPKM,GSE158682,30.74467348,24.62777116,24.48772789,26.99559662,27.24146269,30.6712238,22.6336189,27.11082035
ENSG00000124216.3_2,SNAI1,chr20:48599536-48605423,+,protein_coding,FPKM,GSE158683,10.834804,15.102727,12.246013,13.890416,6.047954,14.824828,8.82003,11.871968
ENSG00000124217.4_2,MOCS3,chr20:49575363-49580468,+,protein_coding,FPKM,GSE158684,2.851456,2.825143,2.562184,2.671896,1.977502,2.467186,2.350828,2.642633
ENSG00000124222.22_3,STX16,chr20:57226309-57254582,+,protein_coding,FPKM,GSE158685,18.36299195,16.48105051,5.561253465,20.15047154,25.25080471,16.36115557,5.258487919,9.564591656
ENSG00000124225.15_3,PMEPA1,chr20:56223448-56286592,-,protein_coding,FPKM,GSE158686,0.621235711,0.565685438,3.350980222,0.54926469,0.546502894,0.865063153,1.362303503,0.936403385
ENSG00000124226.10_3,RNF114,chr20:48552873-48570429,+,protein_coding,FPKM,GSE158687,10.52493201,10.43452143,10.04498354,27.44134597,9.999006828,10.68970654,9.484241303,9.428592232
ENSG00000124228.14_4,DDX27,chr20:47835832-47860614,+,protein_coding,FPKM,GSE158688,6.949616085,6.478598701,7.750338751,8.33215565,7.882595525,6.928560378,6.529085097,6.281897715
ENSG00000124243.17_3,BCAS4,chr20:49411431-49499213,+,protein_coding,FPKM,GSE158689,1.011074093,1.329200914,0.328866457,0.391195803,1.212199371,0.391560998,1.15143601,0.382167444
ENSG00000124257.6_2,NEURL2,chr20:44517264-44519926,-,protein_coding,FPKM,GSE158690,1.397374718,1.198265654,0.637993391,0.5935094,2.985154372,3.387197779,1.685858512,1.557534006
ENSG00000124260.11_4,MAGEA10,chrX:151301782-151307050,-,protein_coding,FPKM,GSE158691,26.79974587,26.86055045,19.70718317,23.16908473,20.70291701,23.42484673,18.59903887,20.64918269
ENSG00000124275.14_3,MTRR,chr5:7851299-7906138,+,protein_coding,FPKM,GSE158692,2.47356234,2.47677137,3.758866988,3.124129136,2.381001332,3.472581786,2.968542585,3.56410297
ENSG00000124279.11_3,FASTKD3,chr5:7859272-7869150,-,protein_coding,FPKM,GSE158693,1.499709924,1.348079109,1.409232654,1.186842583,1.655078978,1.28246629,1.92956697,1.099546465
ENSG00000124299.13_2,PEPD,chr19:33877856-34012700,-,protein_coding,FPKM,GSE158694,3.944980192,2.363086091,6.044084319,3.731624796,4.058609714,4.530278642,4.652721055,4.999955686
ENSG00000124313.13_3,IQSEC2,chrX:53255010-53350526,-,protein_coding,FPKM,GSE158695,0.7320726,0.576309894,0.627152875,0.558022536,0.728518304,0.630473169,0.609476626,0.602358302
ENSG00000124333.15_2,VAMP7,chrX:155110956-155173433,+,protein_coding,FPKM,GSE158696,8.447203818,16.35178709,14.60133795,2.267026334,4.295686488,7.899404124,9.25922649,6.461649257
ENSG00000124343.12_3,XG,chrX:2670091-2733968,+,protein_coding,FPKM,GSE158697,1.121492234,1.118544315,2.676018637,2.814982505,1.145360623,1.110685922,2.36403784,1.136863021
ENSG00000124356.15_3,STAMBP,chr2:74056043-74100786,+,protein_coding,FPKM,GSE158698,1.821042349,3.799364573,3.597481261,3.610755809,2.033312419,4.337370361,1.956668407,3.107779649
ENSG00000124357.12_2,NAGK,chr2:71291474-71306935,+,protein_coding,FPKM,GSE158699,4.604625776,4.961037251,5.248214138,5.354748896,5.269270867,6.115785437,5.001684634,6.015099599
ENSG00000124370.10_3,MCEE,chr2:71336814-71357369,-,protein_coding,FPKM,GSE158700,4.791828281,7.657245492,7.848742776,6.303580525,5.972636859,6.453761399,6.295278341,5.411590156
ENSG00000124380.10_3,SNRNP27,chr2:70120692-70132707,+,protein_coding,FPKM,GSE158701,10.11743177,9.481944637,9.815964087,10.1834431,9.542690372,10.50353003,9.196336436,10.41237565
ENSG00000124383.8_2,MPHOSPH10,chr2:71357444-71377231,+,protein_coding,FPKM,GSE158702,6.062186716,7.015605988,8.030930146,5.90829184,7.904681127,7.093930584,6.974330077,8.185152091
ENSG00000124406.16_3,ATP8A1,chr4:42410390-42659122,-,protein_coding,FPKM,GSE158703,0.612026787,0.564835352,1.133745867,1.015607,1.477989985,1.209230175,1.907189582,0.520026141
ENSG00000124422.11_2,USP22,chr17:20902906-20947073,-,protein_coding,FPKM,GSE158704,21.34165044,21.83392632,21.31973544,21.37975416,19.23880435,17.50467092,22.24767966,21.74302627
ENSG00000124429.17_2,POF1B,chrX:84532402-84634748,-,protein_coding,FPKM,GSE158705,1.815396336,1.716333378,1.084938691,1.054166147,0.361005968,3.193423905,0.993922352,1.145417561
ENSG00000124440.15_2,HIF3A,chr19:46800303-46846690,+,protein_coding,FPKM,GSE158706,5.694227756,2.17281093,4.764074698,5.465331459,7.378868497,8.015343056,8.724274275,5.940731738
ENSG00000124444.15_3,ZNF576,chr19:44100544-44105309,+,protein_coding,FPKM,GSE158707,2.232396748,1.762148327,2.082293797,2.039913903,1.978603066,2.202750258,1.684576363,2.024023342
ENSG00000124459.11_2,ZNF45,chr19:44416781-44439430,-,protein_coding,FPKM,GSE158708,1.105044072,0.699376884,1.433255519,0.856354631,1.74167018,1.203201611,1.235448378,1.008805416
ENSG00000124466.8_2,LYPD3,chr19:43964939-43969812,-,protein_coding,FPKM,GSE158709,8.709226577,10.53051995,11.11981709,9.367139665,6.933841646,20.01215976,21.68577305,9.109425671
ENSG00000124467.18_3,PSG8,chr19:43256838-43359843,-,protein_coding,FPKM,GSE158710,123.9813914,101.1387531,83.30217038,126.7802323,105.6452626,103.7008729,117.8693193,134.3664706
ENSG00000124479.8_2,NDP,chrX:43808022-43832750,-,protein_coding,FPKM,GSE158711,0,0,4.699669213,1.185453,0,0,0.066051,0
ENSG00000124486.12_3,USP9X,chrX:40944888-41095832,+,protein_coding,FPKM,GSE158712,33.23062347,33.46461231,22.04682095,30.05149037,22.49961789,29.30282467,27.96565691,28.06426528
ENSG00000124491.15_2,F13A1,chr6:6144318-6321246,-,protein_coding,FPKM,GSE158713,69.68033831,35.12818999,88.98645233,31.23210844,110.6093684,132.1631077,104.2055354,90.16598464
ENSG00000124496.12_2,TRERF1,chr6:42192669-42419789,-,protein_coding,FPKM,GSE158714,0.675561663,0.365714548,0.755058322,0.393735393,0.471242897,0.644368717,0.785439658,0.702824153
ENSG00000124523.15_3,SIRT5,chr6:13574761-13615390,+,protein_coding,FPKM,GSE158715,2.424544111,1.830206795,2.181587155,2.159835836,3.102532742,2.21402868,2.350580543,1.960594268
ENSG00000124532.14_4,MRS2,chr6:24403136-24426422,+,protein_coding,FPKM,GSE158716,8.453209362,7.64789053,7.427039908,7.382696092,9.315838078,7.461273721,7.171340211,7.41396918
ENSG00000124535.15_2,WRNIP1,chr6:2765648-2787186,+,protein_coding,FPKM,GSE158717,12.64192893,12.89241831,13.79721112,11.520902,13.49250313,13.94157846,11.55787697,12.52051615
ENSG00000124541.6_2,RRP36,chr6:42989383-43001894,+,protein_coding,FPKM,GSE158718,13.85545613,13.62786735,12.08771902,13.71777755,12.39425497,13.36444295,13.51170692,12.74594928
ENSG00000124562.9_3,SNRPC,chr6:34725183-34741571,+,protein_coding,FPKM,GSE158719,27.02095945,20.64447563,25.69510377,24.46333546,29.96555921,21.98736095,26.14810464,27.66220743
ENSG00000124570.17_2,SERPINB6,chr6:2948393-2972399,-,protein_coding,FPKM,GSE158720,16.18573893,10.84881467,20.60497902,16.81318561,21.43732639,20.67849085,20.80618188,16.38561929
ENSG00000124571.17_3,XPO5,chr6:43490068-43543812,-,protein_coding,FPKM,GSE158721,1.931604189,1.893988478,2.460973637,1.851630149,1.444543554,2.105763076,2.124814269,1.934276011
ENSG00000124574.14_4,ABCC10,chr6:43395104-43418168,+,protein_coding,FPKM,GSE158722,2.236405571,1.451321894,2.314090257,1.475528522,2.390239971,1.448095489,1.802691404,1.696642043
ENSG00000124587.13_2,PEX6,chr6:42931608-42946958,-,protein_coding,FPKM,GSE158723,6.94792238,5.487886664,6.839482015,9.097305232,5.145310825,4.312678069,6.818206417,7.355805354
ENSG00000124588.19_3,NQO2,chr6:2988221-3029103,+,protein_coding,FPKM,GSE158724,0.985295923,0.997013075,1.225743301,1.078487026,1.358474128,1.203274305,1.082386891,0.788521958
ENSG00000124593.15_4,AL365205.1,chr6:41748087-41757879,+,protein_coding,FPKM,GSE158725,6.209347508,5.898493125,7.345728293,5.549999987,9.057748194,6.764666901,7.746454978,6.24675546
ENSG00000124596.16_3,OARD1,chr6:41001366-41065526,-,protein_coding,FPKM,GSE158726,1.900443304,2.52768606,1.825747823,2.30689885,3.210174864,2.209673214,2.276482914,2.694289911
ENSG00000124602.9_3,UNC5CL,chr6:40994650-41006956,-,protein_coding,FPKM,GSE158727,1.271435188,0.55066,0.750097,1.841260328,1.301547,0.776206,1.191036658,1.222099997
ENSG00000124608.4_2,AARS2,chr6:44267391-44281063,-,protein_coding,FPKM,GSE158728,3.049977805,1.464542751,2.964314272,1.859140249,3.722976882,2.174631838,2.090052815,3.087180987
ENSG00000124614.13_3,RPS10,chr6:34385231-34393902,-,protein_coding,FPKM,GSE158729,107.1210245,109.8730163,101.0758638,93.07167231,140.2869048,127.2088399,108.9801921,112.3226207
ENSG00000124615.17_3,MOCS1,chr6:39867354-39902290,-,protein_coding,FPKM,GSE158730,4.630370176,2.255633163,5.072111214,2.560167962,8.836387549,5.838214269,4.326814628,4.194811399
ENSG00000124635.8_2,HIST1H2BJ,chr6:27093676-27100529,-,protein_coding,FPKM,GSE158731,0.719029092,1.283920092,1.350551055,1.622545137,1.891592407,1.853940378,0.904347464,1.084025241
ENSG00000124641.15_3,MED20,chr6:41873092-41888877,-,protein_coding,FPKM,GSE158732,3.591534399,3.512479153,2.373955676,4.271159084,3.688056193,3.629088319,4.253814981,2.771032973
ENSG00000124657.1_2,OR2B6,chr6:27925019-27925960,+,protein_coding,FPKM,GSE158733,0.505274,0.633302,0.495277,0.574712,1.595286,1.217087,0.524914,0.441588
ENSG00000124659.6_2,TBCC,chr6:42712219-42713834,-,protein_coding,FPKM,GSE158734,13.944854,12.690596,13.841163,13.851217,12.133487,8.498202,11.388975,11.874534
ENSG00000124688.13_2,MAD2L1BP,chr6:43597277-43608689,+,protein_coding,FPKM,GSE158735,4.607212537,4.401295971,5.448360575,4.736482494,5.177127543,5.579228047,4.762573862,4.99003154
ENSG00000124701.5_2,APOBEC2,chr6:41021043-41032250,+,protein_coding,FPKM,GSE158736,1.629689,0.430489,0.776421,1.446582,1.849973,0.499412,0.993903,0.547857
ENSG00000124702.17_2,KLHDC3,chr6:42981841-42989036,+,protein_coding,FPKM,GSE158737,26.63075258,27.52679937,31.39115478,35.78411317,21.57633157,34.33709606,39.38962823,34.61636139
